,id,popularity,budget,revenue,original_title,director,keywords,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
6948,13856,0.040915,1000000,7202,Special,Hal Haberman|Jeremy Passmore,hallucination|superhero|independent film,81,Drama,2006-01-30,13,6.5,2006,1081669.15829157,7790.1812780159
6949,15543,0.038327999999999994,0,0,Penny Dreadful,Richard Brandes,phobia|psychologist,92,Horror,2006-11-10,14,4.8,2006,0.0,0.0
6950,11211,0.017824,0,0,Bring It On: All or Nothing,Steve Rash,profession|dance|cheerleader|music video|sport,99,Comedy,2006-08-08,84,5.7,2006,0.0,0.0
6951,13816,0.03626,0,0,Idlewild,Bryan Barber,mortician|tied to chair|song and dance|piano lesson|fisticuffs,121,Action,2006-08-25,11,5.5,2006,0.0,0.0
6952,18607,0.032666,0,0,Comme t'y es belle,Lisa Azuelos,woman director,85,Comedy,2006-05-10,31,5.7,2006,0.0,0.0
6953,121506,0.073737,0,0,The Protector,Chris R. Notarile,superhero,14,Drama,2006-10-15,29,7.0,2006,0.0,0.0
6954,31325,0.024471,0,0,Quand j'Ã©tais chanteur,Xavier Giannoli,musical,112,Drama,2006-09-13,12,5.8,2006,0.0,0.0
6955,10004,0.021863,0,0,Desperation,Mick Garris,sheriff|nevada|highway|psychopath|serial killer,131,Drama,2006-05-23,25,5.2,2006,0.0,0.0
6956,11345,0.017169,0,0,The Zodiac,Alexander Bulkley,california|serial killer|reporter|family conflict,158,Crime,2006-03-17,20,5.6,2006,0.0,0.0
6960,20605,0.005412,2700000,0,ì§íŒ¨,Ryoo Seung-wan,revenge|organized crime|gore,92,Action,2006-05-25,20,6.9,2006,2920506.72738724,0.0
6961,15412,0.001115,0,0,Khosla Ka Ghosla!,Dibakar Banerjee,bollywood,135,Comedy,2006-09-22,10,6.8,2006,0.0,0.0
6962,673,5.827781,130000000,789804554,Harry Potter and the Prisoner of Azkaban,Alfonso CuarÃ³n,flying|traitor|cutting the cord|child hero|broom,141,Adventure,2004-05-31,3550,7.4,2004,150077901.975579,911786234.1159849
6963,393,4.535598,30000000,152159461,Kill Bill: Vol. 2,Quentin Tarantino,brother brother relationship|swordplay|katana|mother role|rage and hate,136,Action,2004-04-16,2346,7.5,2004,34633361.994364396,175659789.789346
6964,9801,3.9904879999999996,50000000,40203020,Bridget Jones: The Edge of Reason,Beeban Kidron,london|lovesickness|thailand|clumsy fellow|to drop brick,108,Comedy,2004-11-10,431,6.0,2004,57722269.990607396,46412191.4975558
6965,38,3.863377,20000000,72258126,Eternal Sunshine of the Spotless Mind,Michel Gondry,deja vu|lovesickness|jealousy|amnesia|loss of sense of reality,108,Science Fiction,2004-03-19,2012,7.8,2004,23088907.9962429,83418061.15974659
6966,11036,3.4256279999999997,29000000,115603229,The Notebook,Nick Cassavetes,poem|river|sadness|fight|love of one's life,123,Romance,2004-06-25,1929,7.5,2004,33478916.5945523,133457615.92248
6967,9806,3.339406,92000000,631442092,The Incredibles,Brad Bird,secret identity|secret|hero|island|wretch,115,Action,2004-11-05,3064,7.2,2004,106208976.782717,728965418.357159
6968,2502,3.196643,75000000,288500217,The Bourne Supremacy,Paul Greengrass,berlin|assassin|based on novel|amnesia|sniper,108,Action,2004-07-23,1966,7.1,2004,86583404.9859111,333057748.360456
6969,652,3.177517,175000000,497409852,Troy,Wolfgang Petersen,brother brother relationship|adultery|beauty|trojan war|bravery,163,War,2004-05-13,1598,6.8,2004,202027944.967126,574232515.462641
6970,2059,2.906282,100000000,347451894,National Treasure,Jon Turteltaub,riddle|treasure|treasure hunt|archaeologist|archeologyÂ ,131,Adventure,2004-11-19,1179,6.4,2004,115444539.98121399,401114240.684318
6971,2048,2.791375,120000000,347234916,"I, Robot",Alex Proyas,suicide|artificial intelligence|man vs machine|chicago|based on novel,115,Action,2004-07-15,2339,6.6,2004,138533447.97745702,400863751.430357
6972,1824,2.6686919999999996,75000000,196482882,50 First Dates,Peter Segal,deja vu|amnesia|hawaii|ladykiller|romantic comedy,99,Comedy,2004-02-13,1235,6.5,2004,86583404.9859111,226828759.26673302
6973,10625,2.629934,17000000,129042871,Mean Girls,Mark Waters,female friendship|high school|fish out of water|best friend|teenager,97,Comedy,2004-04-30,1357,6.8,2004,19625571.7968065,148972948.804502
6974,7131,2.499507,160000000,300257475,Van Helsing,Stephen Sommers,transylvania|vatican|dracula|frankenstein|werewolf,132,Horror,2004-05-05,918,5.9,2004,184711263.969943,346630860.77296096
6975,1487,2.361367,66000000,99318987,Hellboy,Guillermo del Toro,fistfight|coverup|superhero|paranormal phenomena|person on fire,122,Fantasy,2004-04-02,1314,6.4,2004,76193396.3876018,114658347.656152
6976,5255,2.241935,165000000,305875730,The Polar Express,Robert Zemeckis,santa claus|nerd|faith|gift|bell,100,Animation,2004-11-09,867,6.4,2004,190483490.969004,353116829.412682
6977,809,2.191033,150000000,919838758,Shrek 2,Andrew Adamson|Kelly Asbury|Conrad Vernon,prison|liberation|honeymoon|parents-in-law|kingdom,93,Adventure,2004-05-19,1676,6.5,2004,173166809.971822,1061903622.7420199
6978,1954,2.186534,13000000,96060858,The Butterfly Effect,Eric Bress|J. Mackye Gruber,amnesia|chaos theory|blackout|time travel|flashback,113,Science Fiction,2004-01-22,1126,7.1,2004,15007790.1975579,110897015.62010801
6979,1577,2.17643,45000000,129394835,Resident Evil: Apocalypse,Alexander Witt,martial arts|mutant|dystopia|rescue|conspiracy,94,Horror,2004-09-10,756,6.1,2004,51950042.9915466,149379272.025202
6980,163,2.175284,110000000,362744280,Ocean's Twelve,Steven Soderbergh,fabergÃ© egg|dutch eastindian company|second|part|part of trilogy,125,Thriller,2004-12-09,1376,6.4,2004,126988993.97933601,418768465.354169
6981,693,2.0419549999999997,80000000,516642939,Meet the Fockers,Jay Roach,cia|parents kids relationship|florida|anti-authoritarian upbringing|jew,115,Comedy,2004-12-15,782,6.1,2004,92355631.98497191,596436064.273978
6982,435,2.022895,125000000,544272402,The Day After Tomorrow,Roland Emmerich,saving the world|library|cataclysm|climate change|greenhouse effect,124,Action,2004-05-26,1422,6.1,2004,144305674.976518,628332770.733608
6983,2567,1.9112060000000002,116000000,102000000,The Aviator,Martin Scorsese,ladykiller|pilot|biography|womanizer|aviation,170,Drama,2004-12-25,834,6.7,2004,133915666.37820901,117753430.780839
6984,1538,1.8319299999999998,65000000,217764291,Collateral,Michael Mann,california|taxi|assassin|hostage|taxi driver,120,Drama,2004-08-04,810,6.7,2004,75038950.9877896,251396983.988304
6985,747,1.8235970000000001,4000000,30039392,Shaun of the Dead,Edgar Wright,record collection|flower|cheese|pub|surrey,99,Horror,2004-04-09,1413,7.4,2004,4617781.59924859,34678837.9075538
6986,36648,1.792138,65000000,128905366,Blade: Trinity,David S. Goyer,dracula|comic book|fistfight|superhero|martial arts master,123,Science Fiction,2004-12-08,800,5.7,2004,75038950.9877896,148814206.789801
6987,10304,1.702547,7000000,0,Starship Troopers 2: Hero of the Federation,Phil Tippett,general|places and planets|extraterrestrial technology|troops|us army,88,Adventure,2004-04-20,100,3.9,2004,8081117.79868504,0.0
6988,594,1.6824919999999999,60000000,219417255,The Terminal,Steven Spielberg,new york|airport|marriage proposal|translation|craftsman,128,Comedy,2004-06-17,1131,7.0,2004,69266723.9887289,253305240.674159
6989,11774,1.665648,140000000,209073645,Lemony Snicket's A Series of Unfortunate Events,Brad Silberling,library|baby|banane|baudelaire,108,Adventure,2004-12-16,747,6.5,2004,161622355.9737,241364107.69220802
6990,70,1.648554,30000000,216763646,Million Dollar Baby,Clint Eastwood,transporter|suicide attempt|strong woman|boxer|dying and death,132,Drama,2004-12-14,1355,7.6,2004,34633361.994364396,250241793.971209
6991,8920,1.648211,50000000,200804534,Garfield,Peter Hewitt,competition|moderator|lasagne|garfield,80,Animation,2004-06-10,435,5.2,2004,57722269.990607396,231817870.53772202
6992,11430,1.6178569999999999,0,0,The Lion King 1Â½,Bradley Raymond,africa|lion|pig|sequel|royalty,77,Animation,2004-02-06,374,6.2,2004,0.0,0.0
6993,10555,1.615629,75000000,367275019,Shark Tale,Bibo Bergeron|Vicky Jenson|Rob Letterman,fish|hero|mission of murder|threat to death|secret love,90,Animation,2004-09-20,852,5.8,2004,86583404.9859111,423998956.150469
6994,5137,1.590381,70000000,57958696,Sky Captain and the World of Tomorrow,Kerry Conran,london|himalaya|journalist|killer robot|computer war,107,Mystery,2004-09-17,249,5.7,2004,80811177.9868504,66910149.97631071
6995,12242,1.557067,0,0,Mulan II,Darrell Rooney|Lynne Southerland,arranged marriage|musical|escape|ancient china,79,Animation,2004-11-03,253,5.9,2004,0.0,0.0
6996,11836,1.556897,30000000,140161792,The SpongeBob SquarePants Movie,Stephen Hillenburg,ocean|sea|star|water|freeze,87,Animation,2004-11-14,348,6.6,2004,34633361.994364396,161809136.003827
6997,9711,1.5534290000000002,0,0,Species III,Brad Turner,saving the world|military,111,Science Fiction,2004-11-26,41,4.7,2004,0.0,0.0
6998,1640,1.5397290000000001,6500000,98410061,Crash,Paul Haggis,daughter|installer|car crash,112,Drama,2004-05-28,675,7.1,2004,7503895.09877896,113609042.216682
6999,8699,1.5271540000000001,26000000,90574188,Anchorman: The Legend of Ron Burgundy,Adam McKay,journalism|sexism|ladder|panda|tv show in film,94,Comedy,2004-07-09,1002,6.7,2004,30015580.3951158,104562954.67831999
7000,10096,1.497252,37000000,96455697,13 Going On 30,Gary Winick,new york|photographer|editor-in-chief|wish|michael jackson,98,Comedy,2004-04-13,662,6.1,2004,42714479.7930495,111352835.687324
7001,14442,1.473411,31000000,27388767,Ella Enchanted,Tommy O'Haver,magic|prince|fairy tale|spell|fantasy world,96,Fantasy,2004-04-09,238,5.7,2004,35787807.3941766,31618836.069676697
7002,10591,1.4413610000000001,25000000,30411183,The Girl Next Door,Luke Greenfield,porn actor|pornographic video|high school|school party|blonde,108,Comedy,2004-04-09,484,6.2,2004,28861134.995303698,35108050.3171954
7003,11024,1.433373,0,181466833,Scooby-Doo 2: Monsters Unleashed,Raja Gosnell,detective|monster|engine|based on tv series|dog,93,Mystery,2004-03-24,263,5.2,2004,0.0,209493550.575329
7004,866,1.428313,25000000,116766556,Finding Neverland,Marc Forster,london|scotland|parents kids relationship|becoming an adult|fantasy,106,Drama,2004-10-17,695,7.1,2004,28861134.995303698,134800613.42610702
7005,11247,1.408588,19000000,70067909,A Cinderella Story,Mark Rosman,jealousy|cinderella|work|step mother|high school,95,Comedy,2004-07-10,379,5.9,2004,21934462.5964308,80889575.2195062
7006,395,1.3487040000000001,70000000,171183863,AVP: Alien vs. Predator,Paul W.S. Anderson,saving the world|predator|laserpointer|space marine|pyramid,101,Adventure,2004-08-12,696,5.5,2004,80811177.9868504,197622423.16242298
7007,9472,1.338131,20000000,167722310,DodgeBall: A True Underdog Story,Rawson Marshall Thurber,underdog|competition|bank|bar|ball,92,Comedy,2004-06-18,551,6.2,2004,23088907.9962429,193626249.22536698
7008,10045,1.327137,12000000,9584131,Banlieue 13,Pierre Morel,paris|vororte|dystopia|parkour,84,Action,2004-11-09,351,6.5,2004,13853344.7977457,11064355.944147
7009,1966,1.3190680000000001,155000000,167298192,Alexander,Oliver Stone,aristotle|gay kiss|egypt|greece|persia,175,War,2004-11-21,519,5.6,2004,178939036.970883,193136628.151289
7010,11282,1.318761,9000000,23936908,Harold & Kumar Go to White Castle,Danny Leiner,brother brother relationship|amsterdam|trip|road trip|cannabis,88,Comedy,2004-05-30,414,6.4,2004,10390008.5983093,27633853.326326597
7011,176,1.3097530000000002,1200000,103911669,Saw,James Wan,shotgun|based on short film|sadist|pistol|chained,103,Horror,2004-10-01,1135,7.1,2004,1385334.47977457,119960348.263852
7012,558,1.304553,200000000,783766341,Spider-Man 2,Sam Raimi,dual identity|love of one's life|pizza boy|marvel comic|sequel,127,Action,2004-06-25,2735,6.4,2004,230889079.96242902,904815446.895049
7013,9352,1.279087,25000000,20796847,EuroTrip,Jeff Schaffer,paris|berlin|alcohol|sex|nudity,93,Comedy,2004-02-20,376,6.4,2004,28861134.995303698,24008824.349747
7014,9509,1.277711,70000000,130293714,Man on Fire,Tony Scott,mexico|cia|diary|bible|bodyguard,146,Action,2004-04-23,1002,7.3,2004,80811177.9868504,150416978.751739
7015,5966,1.2306700000000002,42000000,171963386,Along Came Polly,John Hamburg,beach|honeymoon|bride|chance|risk,90,Comedy,2004-01-16,440,5.7,2004,48486706.792110205,198522339.90382
7016,2288,1.2088370000000002,27000000,115505027,Closer,Mike Nichols,father-son relationship|love at first sight|photographer|loss of lover|cheating,104,Drama,2004-12-01,427,6.6,2004,31170025.794928003,133344247.075328
7017,7220,1.1316540000000002,33000000,54700105,The Punisher,Jonathan Hensleigh,chain|submachine gun|undercover|smuggling|twin brother,124,Action,2004-04-15,402,6.0,2004,38096698.1938009,63148284.5864915
7018,314,1.129322,100000000,82102379,Catwoman,Pitof,white russian|sex|dc comics|superheroine|female protagonist,104,Action,2004-07-22,415,4.3,2004,115444539.98121399,94782713.7501835
7019,13673,1.12564,60000000,0,Christmas with the Kranks,Joe Roth,holiday,99,Comedy,2004-11-24,99,5.3,2004,69266723.9887289,0.0
7020,27,1.1173,1000000,332323,9 Songs,Michael Winterbottom,london|female nudity|sex|rock and roll|condom,66,Drama,2004-07-16,53,5.2,2004,1154445.39981214,383648.758601772
7021,924,1.107167,28000000,102356381,Dawn of the Dead,Zack Snyder,refugee|mass murder|habor|car journey|department store,101,Fantasy,2004-03-19,546,6.7,2004,32324471.1947401,118164853.186869
7022,15165,1.075536,0,0,Barbie as The Princess & the Pauper,William Lau,musical,85,Animation,2004-09-28,83,6.8,2004,0.0,0.0
7023,9477,1.06218,120000000,203567857,King Arthur,Antoine Fuqua,merlin|king arthur|sir lancelot|guinevere,126,Adventure,2004-07-07,449,6.1,2004,138533447.97745702,235007976.063267
7024,2789,1.052176,105000000,115772733,The Chronicles of Riddick,David Twohy,sunrise|adventure|dystopia|matter of life and death|rifle,119,Adventure,2004-06-11,1118,6.2,2004,121216766.980275,133653299.03553
7025,2539,1.042281,80000000,55041367,Spanglish,James L. Brooks,upper class|mother|single parent|parents kids relationship|wife husband relationship,130,Comedy,2004-12-17,215,5.6,2004,92355631.98497191,63542252.93252221
7026,1586,1.0394299999999999,40000000,92913171,Secret Window,David Koepp,alcohol|adultery|detective|mississippi|jealousy,96,Thriller,2004-03-12,513,6.3,2004,46177815.9924859,107263182.842909
7027,4836,1.035728,6500000,11850214,Layer Cake,Matthew Vaughn,ecstasy|drug traffic|drug mule|hitman|mission of murder,105,Drama,2004-09-30,308,7.0,2004,7503895.09877896,13680425.0390895
7028,10589,0.9864440000000001,60000000,61347797,After the Sunset,Brett Ratner,bahamas|master thief|crook couple,97,Action,2004-11-12,139,6.0,2004,69266723.9887289,70822682.0352595
7029,14623,0.976399,57000000,28283637,Thunderbirds,Jonathan Frakes,secret organization|based on tv series|golden gate bridge|locker|oil rigÂ ,95,Action,2004-07-23,50,4.4,2004,65803387.789292395,32651914.624606606
7030,11130,0.9618469999999999,40000000,95149435,The Princess Diaries 2: Royal Engagement,Garry Marshall,coronation|duty|marriage|falling in love,113,Comedy,2004-08-06,386,5.9,2004,46177815.9924859,109844827.530475
7031,10733,0.9485600000000001,145000000,25819961,The Alamo,John Lee Hancock,texas|officer|uprising|alamo|mexican,137,Western,2004-04-07,60,5.9,2004,167394582.972761,29807735.199778996
7032,80,0.9397049999999999,2700000,15992615,Before Sunset,Richard Linklater,paris|journalist|dialogue|talking|soulmates,80,Drama,2004-02-10,418,7.5,2004,3117002.5794928,18462600.8177167
7033,1970,0.935831,10000000,183474602,The Grudge,Takashi Shimizu,male nudity|nurse|japanese|house|curse,92,Horror,2004-10-22,462,5.8,2004,11544453.998121401,211811410.261264
7034,9759,0.935483,25000000,56422687,Cellular,David R. Ellis,bank|mobile phone|telephone|weapon|police,94,Action,2004-09-06,322,6.0,2004,28861134.995303698,65136911.4521907
7035,14462,0.9270879999999999,80000000,96105964,The Manchurian Candidate,Jonathan Demme,senator|gulf war|canoe|kuwait|conspiracy,129,Drama,2004-07-30,181,6.1,2004,92355631.98497191,110949088.03431101
7036,4553,0.9251209999999999,5000000,8203235,The Machinist,Brad Anderson,factory|insomnia|post it|machinist|cleaning bathroom tile,101,Thriller,2004-02-09,621,7.2,2004,5772226.99906074,9470186.90932801
7037,11249,0.9243629999999999,12000000,24829644,Seed of Chucky,Don Mancini,baby|puppet|filmdreh|murder|killer toys,87,Comedy,2004-11-11,140,4.9,2004,13853344.7977457,28664468.294773303
7038,11045,0.9220870000000001,25000000,36609966,Taxi,Tim Story,taxi driver|bank robber,97,Thriller,2004-10-06,135,5.0,2004,28861134.995303698,42264206.835979104
7039,8849,0.898601,60000000,13395939,Alfie,Charles Shyer,new york|cheating|flirt|lover|older woman seduces younger guy,103,Comedy,2004-10-22,140,5.4,2004,69266723.9887289,15464880.154714098
7040,14247,0.893921999999999,0,0,Sniper 3,P.J. Pesce,sniper|male friendship|thailand|childhood friend,97,Drama,2004-10-18,15,5.3,2004,0.0,0.0
7041,4380,0.87766,50000000,170128460,Shall We Dance?,Peter Chelsom,jealousy|wife husband relationship|dancing master,107,Drama,2004-10-15,172,5.8,2004,57722269.990607396,196404018.024125
7042,9541,0.874937999999999,35000000,36098382,Jersey Girl,Kevin Smith,yuppie|daughter|loss of wife,102,Comedy,2004-03-25,176,5.7,2004,40405588.9934252,41673611.0405616
7043,9890,0.8676,90000000,102000000,The Stepford Wives,Frank Oz,android|housewife|transformation,93,Action,2004-06-10,183,5.4,2004,103900085.98309301,117753430.780839
7044,14337,0.8563290000000001,7000,424760,Primer,Shane Carruth,distrust|garage|identity crisis|time travel|time machine,79,Science Fiction,2004-10-08,341,6.9,2004,8081.117798685041,490362.228024208
7045,11633,0.845493,10000000,1461989,ã‚¢ãƒƒãƒ—ãƒ«ã‚·ãƒ¼ãƒ‰,Shinji Aramaki,man vs machine|cyborg|terrorist|metropolis|future,101,Animation,2004-04-17,77,6.7,2004,11544453.998121401,1687786.47562596
7046,13700,0.8379059999999989,110000000,103951461,Home on the Range,Will Finn|John Sanford,ferme,76,Western,2004-04-02,210,5.8,2004,126988993.97933601,120006285.955201
7047,2023,0.815044,100000000,108103450,Hidalgo,Joe Johnston,horse race|horse|racehorse,136,Western,2004-03-05,177,6.3,2004,115444539.98121399,124799530.556322
7048,1599,0.809063,22000000,0,I Heart Huckabees,David O. Russell,sex|detective|jealousy|humor|protest,106,Comedy,2004-09-10,125,6.3,2004,25397798.7958672,0.0
7049,1777,0.80542,6000000,119114517,Fahrenheit 9/11,Michael Moore,u.s. president|jihad|saudi-arabia|war on terror|iraq,122,Documentary,2004-06-25,198,6.6,2004,6926672.39887289,137511206.201495
7050,13476,0.804481,17000000,16980098,Win a Date with Tad Hamilton!,Robert Luketic,celebrity|romantic comedy|male female relationship|movie star,95,Comedy,2004-01-23,78,5.3,2004,19625571.7968065,19602596.0244594
7051,12153,0.8025770000000001,37000000,113086475,White Chicks,Keenen Ivory Wayans,undercover|fish out of water|high society|buddy cop|federal bureau of investigation,109,Comedy,2004-06-23,370,6.4,2004,42714479.7930495,130552160.84472099
7052,205,0.787185,17500000,38000000,Hotel Rwanda,Terry George,rwanda|refugee|refugee camp|militia|murder,121,Drama,2004-09-11,456,7.2,2004,20202794.4967126,43868925.1928616
7053,10367,0.781151,2800000,0,Wild Things 2,Jack Perez,female nudity|sex|becoming an adult|luxury|investigation,95,Crime,2004-03-06,24,5.4,2004,3232447.11947401,0.0
7054,11358,0.779837,56000000,57223890,Walking Tall,Kevin Bray,casino|sheriff|home|violence|special forces,86,Adventure,2004-04-02,236,6.0,2004,64648942.3894803,66061856.5698564
7056,21385,0.763058,0,0,"Mickey, Donald, Goofy: The Three Musketeers",Donovan Cook,mickey mouse|musketeer|donald duck|pegleg pete|minnie mouse,68,Adventure,2004-08-03,98,6.3,2004,0.0,0.0
7057,83,0.762134,130000,54667954,Open Water,Chris Kentis,diving|cataclysm|nightmare|panic|red sea,79,Drama,2004-08-06,171,5.3,2004,150077.901975579,63111168.012442105
7058,2841,0.756105,47000000,0,Un long dimanche de fianÃ§ailles,Jean-Pierre Jeunet,paris|prostitute|loss of lover|amnesia|bodily disabled person,133,War,2004-10-26,195,6.9,2004,54258933.791170895,0.0
7059,3989,0.73712,32000000,50907422,Team America: World Police,Trey Parker,paris|france|cairo|capitalism|loss of lover,98,Music,2004-10-11,391,6.5,2004,36942252.793988705,58769839.144195706
